FID,distance
1682,731.2341597
1683,652.7252885
1684,534.9521328
1685,857.5608661
1686,836.5745321
1687,606.876372
1688,850.5902029
1689,876.8124116
1690,453.4549201
1691,761.0538999
1692,694.8269887
1693,824.0978094
1694,719.6033283
1695,730.2710509
1696,864.967287
1697,930.9987994
1698,847.3445828
1699,890.7284195
1700,639.5596661
1701,764.4285225
1702,826.2828301
1703,871.9334503
1704,622.874091
1705,868.2662579
1706,480.1954516
1707,922.1565504
1708,717.1109957
1709,655.6749544
1710,617.1749868
1711,900.9117507
1712,843.3943904
1713,855.053538
1714,965.1853506
1715,847.2689452
1716,874.199803
1717,423.7710899
1718,807.0958515
1719,639.2355953
1720,770.7991857
1721,633.6865478
1722,854.0038716
1723,909.7919079
1724,882.3403825
1725,626.9096518
1726,474.7802251
1727,455.816044
1728,895.8473734
1729,796.6851323
1730,912.1209636
1731,679.5617969
1732,786.7460428
1733,492.8541459
1734,537.4292133
1735,214.1510478
1736,686.6209687
1737,808.2506606
1738,231.3005202
1739,372.3815793
1740,610.3973353
1741,630.2856677
1742,165.3090671
1743,626.9490162
1744,477.1904788
1745,743.437229
1746,650.4807649
1747,327.8723596
1748,346.4347275
1749,175.308279
1750,366.4465934
1751,278.894431
1752,601.2710635
1753,718.5562317
1754,146.0678628
1755,559.2480774
1756,539.9174311
1757,128.2161415
1758,426.1186346
1759,532.2434988
1760,314.9408757
1761,814.8793325
1762,368.2511611
1763,614.7841229
1764,123.6910499
1765,101.999809
1766,376.8911787
1767,294.7908968
1768,82.3187943
1769,393.4055381
1770,807.5351702
1771,698.621594
1772,296.9062204
1773,298.5647927
1774,570.7412384
1775,869.4885185
1776,333.4639199
1777,82.8450154
1778,369.168682
1779,341.0649393
1780,266.9943702
1781,325.7095018
1782,570.1703967
1783,596.7723265
1784,296.243878
1785,555.1534612
1786,568.9264189
1787,650.840786
1788,576.5485141
1789,328.8347642
1790,87.62912913
1791,304.606148
1792,822.57906
1793,469.8878178
1794,498.3448876
1795,899.6207183
1796,283.7237468
1797,608.1982661
1798,842.4172754
1799,503.112233
1800,65.46599702
1801,732.9153041
1802,625.474962
1803,562.0700452
1804,393.2584003
1805,385.4962771
1806,233.9382199
1807,510.7966271
1808,795.2735332
1809,558.4212338
1810,440.7296161
1811,603.7366457
1812,922.7392205
1813,615.129773
1814,94.55588149
1815,625.0173897
1816,605.606872
1817,336.9535473
1818,365.6995266
1819,594.9703429
1820,70.61065743
1821,643.5252281
1822,272.2564237
1823,406.2477871
1824,465.6379125
1825,443.4445602
1826,258.9289568
1827,464.9448858
1828,363.1312289
1829,128.3802478
1830,683.0967085
1831,620.4064173
1832,140.9261541
1833,321.074164
1834,819.0725237
1835,550.9515739
1836,510.5371578
1837,490.2954639
1838,56.14781877
1839,241.6962144
1840,152.1274155
1841,798.4325128
1842,829.7421092
1843,371.1922696
1844,406.8151138
1845,267.2484395
1846,871.3802802
1847,604.2625105
1848,723.6654296
1849,209.7863928
1850,1118.897324
1851,403.2747548
1852,236.7563546
1853,422.9385571
1854,250.8299818
1855,317.5838767
1856,173.3385023
1857,331.7183138
1858,544.4967884
1859,287.0991964
1860,640.3548816
1861,161.032197
1862,596.1384073
1863,246.4565447
1864,876.674131
1865,204.5605561
1866,293.1250974
1867,618.0842457
1868,729.3361082
1869,525.0441875
1870,528.7471376
1871,557.962557
1872,143.7326073
1873,797.5830226
1874,275.6479286
1875,56.86083632
1876,228.9718916
1877,215.0709264
1878,435.1488049
1879,270.4314622
1880,251.5153941
1881,484.387825
1882,495.4612365
1883,280.8221511
1884,793.3105181
1885,268.6377613
1886,630.2619635
1887,353.5902189
1888,126.6522775
1889,400.7943196
1890,161.3888737
1891,110.4524643
1892,514.8707995
1893,1009.62853
1894,624.0439837
1895,212.8397237
1896,558.6254907
1897,434.8168812
1898,557.5916965
1899,559.9072336
1900,419.2835256
1901,156.41451
1902,440.9293994
1903,354.531143
1904,836.5820379
1905,348.5265876
1906,241.6677942
1907,515.8140811
1908,336.1238723
1909,160.9789311
1910,326.1345392
1911,275.4734948
1912,151.1334705
1913,316.7716277
1914,384.5366956
1915,205.1932506
1916,288.6210258
1917,627.9875371
1918,336.5354054
1919,794.7593632
1920,406.8003378
1921,654.1295277
1922,635.5116131
1923,372.9430687
1924,364.8693621
1925,467.1554037
1926,287.8890128
1927,251.7549318
1928,521.8120379
1929,275.8618894
1930,437.2054924
1931,712.8916621
1932,123.2223027
1933,668.4885339
1934,158.1719542
1935,518.6073566
1936,76.03808862
1937,281.703424
1938,487.8365306
1939,542.0864372
1940,153.9595596
1941,108.3559305
1942,167.1149023
1943,38.98311754
1944,93.83178639
1945,902.722331
1946,732.4403997
1947,271.7552919
1948,735.5775931
1949,79.30007512
1950,298.0000602
1951,619.4037803
1952,633.6316261
1953,115.9592288
1954,404.3451927
1955,1033.832123
1956,280.4455397
1957,280.231488
1958,509.7826556
1959,147.9196455
1960,89.81579498
1961,320.6539492
1962,361.3743719
1963,489.6751186
1964,61.19362268
1965,486.1126984
1966,243.8934132
1967,86.76712551
1968,430.3040524
1969,324.1733864
1970,594.8374732
1971,550.5885352
1972,504.9070283
1973,168.2534647
1974,516.8296477
1975,98.02528913
1976,188.602799
1977,661.6009097
1978,151.7669186
1979,222.9404245
1980,63.46503225
1981,295.5817769
1982,294.4542654
1983,453.6813647
1984,546.7096599
1985,275.4610444
1986,318.8595524
1987,275.5537791
1988,1038.193477
1989,276.8658702
1990,358.7751478
1991,666.3435006
1992,150.5740624
1993,199.6436977
1994,554.4691917
1995,847.7868193
1996,979.7803735
1997,287.3114917
1998,141.13433
1999,410.9784303
2000,606.073289
2001,225.7084164
2002,529.5508238
2003,318.2067002
2004,600.1919964
2005,562.828301
2006,493.2626636
2007,499.9624136
2008,82.45607904
2009,385.2390938
2010,313.0284224
2011,382.843605
2012,407.9147582
2013,632.8849203
2014,375.5219955
2015,772.0337479
2016,607.108928
2017,418.4057927
2018,610.4542123
2019,275.9937247
2020,293.6361901
2021,298.6170443
2022,307.7051207
2023,502.1990166
2024,232.1147856
2025,311.9227131
2026,509.0863427
2027,374.5793901
2028,478.7662727
2029,143.6877317
2030,366.7520752
2031,237.3651361
2032,302.9926242
2033,425.8143226
2034,915.9733329
2035,312.3835084
2036,36.9832752
2037,612.0702729
2038,320.5936221
2039,786.0566529
2040,648.9171258
2041,993.9459139
2042,887.9073499
2043,393.5526893
2044,128.8258755
2045,307.0720163
2046,603.4127129
2047,453.7963563
2048,488.5332571
2049,800.0474923
2050,924.4625154
2051,116.8185436
2052,328.613272
2053,345.1224269
2054,641.0158383
2055,273.4259067
2056,70.76877935
2057,555.2881259
2058,644.9774544
2059,285.104977
2060,331.0612439
2061,262.25392
2062,271.8051667
2063,232.8383167
2064,1056.008889
2065,197.7051124
2066,325.760378
2067,230.5280901
2068,346.0658763
2069,213.4177072
2070,497.7529473
2071,402.9569855
2072,309.7055963
2073,287.9215135
2074,295.3083207
2075,50.2262107
2076,331.5413416
2077,732.4496116
2078,540.2922198
2079,356.454747
2080,131.9907121
2081,296.0181064
2082,381.8130647
2083,308.4877257
2084,233.270097
2085,219.8493605
2086,585.5117702
2087,358.0975852
2088,314.8864733
2089,51.82459211
2090,557.5898839
2091,556.3163825
2092,323.103255
2093,237.199737
2094,125.3648749
2095,371.0167141
2096,196.3596922
2097,343.6948976
2098,138.0721037
2099,220.6620655
2100,256.2302853
2101,324.3248455
2102,434.9030297
2103,510.3966988
2104,800.4752147
2105,449.6996442
2106,553.1524908
2107,280.5019674
2108,237.9947874
2109,326.6834227
2110,600.0364907
2111,558.2757113
2112,367.2518684
2113,492.1682816
2114,310.7123499
2115,232.2426159
2116,277.4603329
2117,570.7595229
2118,550.0406511
2119,963.173029
2120,474.9307157
2121,523.4536827
2122,207.5972716
2123,283.0219651
2124,276.5699487
2125,356.9885186
2126,611.8139555
2127,65.87873814
2128,569.4947041
2129,511.4010146
2130,147.395192
2131,599.2839914
2132,272.9585518
2133,531.1198542
2134,72.95642649
2135,322.4947076
2136,392.2761851
2137,793.8830169
2138,545.9139168
2139,270.1808359
2140,580.5157133
2141,387.9060922
2142,630.9985658
2143,185.8099346
2144,298.0582318
2145,810.9881026
2146,204.3227132
2147,564.4122863
2148,84.12304943
2149,649.6508507
2150,152.6930234
2151,401.0876965
2152,49.65270916
2153,167.9532813
2154,534.9803335
2155,431.9072843
2156,314.6633688
2157,116.8344357
2158,798.0862186
2159,196.702997
2160,418.6762484
2161,274.2873045
2162,371.1884665
2163,259.1517543
2164,226.7334875
2165,369.8780328
2166,517.5652539
2167,302.9544058
2168,102.7259337
2169,277.1916392
2170,302.3824984
2171,573.7450286
2172,249.040476
2173,495.0716791
2174,887.4337568
2175,493.8567422
2176,77.34843475
2177,203.2461326
2178,397.0733377
2179,545.1572825
2180,255.9393077
2181,479.9044892
2182,378.0521955
2183,180.700745
2184,393.8823101
2185,225.0537589
2186,302.065746
2187,447.2553827
2188,976.1107117
2189,237.9322186
2190,529.4020082
2191,507.1853265
2192,586.8312148
2193,451.5707508
2194,368.5787786
2195,175.9008978
2196,207.1094034
2197,410.2515935
2198,180.3937658
2199,344.0906207
2200,229.1278089
2201,452.2792806
2202,666.3320383
2203,539.1603129
2204,471.6135852
2205,55.11875301
2206,187.5371693
2207,352.7513297
2208,613.8146619
2209,124.6959082
2210,152.9645569
2211,222.3559771
2212,500.9659824
2213,589.2746215
2214,105.8022617
2215,226.804169
2216,232.8074728
2217,133.476305
2218,199.3851483
2219,269.5990006
2220,459.9209823
2221,171.569377
2222,626.3607596
2223,370.9384498
2224,128.9965279
2225,271.3056665
2226,157.0942348
2227,162.1859021
2228,809.6018095
2229,144.4482421
2230,525.1611879
2231,190.0061486
2232,362.7400287
2233,512.7934096
2234,477.8107388
2235,140.1033794
2236,642.3112197
2237,185.1002251
2238,167.3907054
2239,230.8662462
2240,289.3111205
2241,539.6203229
2242,399.3546478
2243,195.1429597
2244,102.6130691
2245,463.0868847
2246,357.0249493
2247,754.5821515
2248,245.316106
2249,521.3524869
2250,285.0921283
2251,286.1558339
2252,248.6259064
2253,301.4854951
2254,498.9619936
2255,243.591147
2256,378.1670697
2257,273.4420224
2258,382.8400228
2259,288.9883847
2260,633.6478114
2261,271.1791882
2262,133.8039776
2263,189.1587573
2264,342.2637914
2265,225.6700924
2266,261.8562365
2267,923.8645001
2268,629.0982165
2269,254.0316269
2270,297.899113
2271,334.6531011
2272,231.5708545
2273,358.469243
2274,406.1180625
2275,519.9979815
2276,119.0415871
2277,389.0819705
2278,600.0957493
2279,380.9077104
2280,956.0602067
2281,216.9822369
2282,725.6373623
2283,308.4657885
2284,573.506251
2285,472.450055
2286,661.80508
2287,281.367966
2288,265.8769693
2289,217.1492201
2290,341.8288317
2291,52.23530039
2292,448.0755018
2293,167.5571895
2294,331.6696866
2295,602.1927962
2296,549.5154536
2297,315.5350749
2298,163.5753847
2299,570.8276873
2300,110.4159421
2301,530.5765452
2302,90.77421273
2303,396.7357986
2304,179.3461871
2305,148.7522855
2306,92.7267496
2307,488.3294269
2308,146.3280333
2309,367.3020914
2310,118.5553796
2311,178.0072269
2312,364.0035324
2313,1106.396015
2314,153.3246124
2315,88.88475589
2316,200.0834736
2317,564.1426593
2318,265.3965762
2319,781.7204649
2320,81.99655331
2321,359.6832627
2322,711.2274243
2323,551.5849875
2324,318.2837678
2325,144.3412663
2326,508.5466972
2327,209.9786789
2328,528.6214305
2329,400.7090344
2330,183.6972528
2331,230.6727425
2332,293.2943435
2333,151.3196551
2334,491.5384104
2335,562.0642109
2336,797.4754342
2337,85.02870741
2338,669.1055069
2339,628.8173417
2340,376.7775443
2341,837.9077706
2342,28.80864123
2343,464.5218272
2344,513.2366805
2345,92.52797707
2346,445.5450695
2347,598.0367888
2348,391.3287315
2349,134.2191741
2350,952.2136677
2351,656.8256249
2352,778.5642769
2353,290.5237559
2354,154.0722795
2355,389.7891539
2356,140.18764
2357,588.0427245
2358,781.2170452
2359,225.8087649
2360,559.6045353
2361,229.2505709
2362,269.15293
2363,401.8236148
2364,168.2117909
2365,822.1438303
2366,125.5225175
2367,749.1956205
2368,825.4810983
2369,769.4075906
2370,355.9650195
2371,175.0810389
2372,810.7767747
2373,725.216687
2374,227.4609532
2375,312.1558202
2376,243.5494631
2377,612.6936621
2378,180.4571393
2379,424.4674507
2380,150.4373072
2381,185.5192268
2382,702.0763752
2383,445.6968788
2384,454.6449425
2385,756.7839717
2386,663.3849063
2387,541.9131179
2388,246.417308
2389,278.6377073
2390,378.7257259
2391,407.4169472
2392,355.1330449
2393,455.0491481
2394,385.9745179
2395,509.9276393
2396,520.0076611
2397,239.2815029
2398,143.7002106
2399,551.8277709
2400,162.7510288
2401,365.7786388
2402,721.8230034
2403,533.2305994
2404,285.2474659
2405,754.355555
2406,530.5734249
2407,320.403337
2408,704.8195952
2409,513.5607975
2410,332.797418
2411,444.494212
2412,762.5502329
2413,382.6653309
2414,638.4940862
2415,635.0300683
2416,111.2162809
2417,210.1915753
2418,291.000187
2419,481.931182
2420,237.9829741
2421,147.0775111
2422,325.8084676
2423,234.8377444
2424,569.4159773
2425,748.7869446
2426,363.4482538
2427,215.6699579
2428,457.9282656
2429,147.2002997
2430,280.5563612
2431,481.474477
2432,169.9189302
2433,432.9374041
2434,160.4545945
2435,382.4065153
2436,482.4960253
2437,155.1145058
2438,218.7241503
2439,564.870073
2440,79.61452839
2441,628.1506994
2442,398.2113244
2443,713.192628
2444,427.1504506
2445,164.7879732
2446,703.365976
2447,221.6612541
2448,449.7033457
2449,141.1074935
2450,496.5009278
2451,41.82975851
2452,599.6690551
2453,154.5981161
2454,197.7481692
2455,526.1709235
2456,206.3330397
2457,991.2267349
2458,168.0689964
2459,514.0009402
2460,409.0017933
2461,518.5094296
2462,298.4446005
2463,521.7741101
2464,409.3644902
2465,314.1659342
2466,283.0622014
2467,541.0381959
2468,416.0226444
2469,283.4744013
2470,266.8152922
2471,323.2371767
2472,216.9867218
2473,274.5605599
2474,429.7896684
2475,515.1996031
2476,302.114461
2477,152.4630841
2478,568.6811478
2479,126.8442988
2480,515.037163
2481,726.2881467
2482,309.6921926
2483,241.5285633
2484,266.772967
2485,773.1225325
2486,221.2994953
2487,292.5559182
2488,865.1212459
2489,548.6851572
2490,480.2265013
2491,632.7824291
2492,843.4537985
2493,148.7507267
2494,188.6674492
2495,171.7145319
2496,265.8736826
2497,136.5858155
2498,475.6384953
2499,156.4187128
2500,140.3584593
2501,78.49254425
2502,365.050538
2503,117.9120575
2504,486.9438069
2505,751.1607399
2506,521.8976768
2507,222.8378389
2508,346.5024586
2509,499.0390872
2510,517.6966839
2511,126.5267236
2512,555.7436919
2513,566.854592
2514,100.0413128
2515,191.6163872
2516,905.0072357
2517,477.1263142
2518,769.1224894
2519,189.343729
2520,705.504804
2521,605.3941963
2522,106.9098122
2523,161.1656323
2524,192.60912
2525,636.1668606
2526,807.0210113
2527,185.1930974
2528,341.836163
2529,104.7282065
2530,419.289479
2531,273.3253279
2532,635.8838197
2533,486.0242785
2534,573.6670936
2535,347.4259493
2536,360.1129793
2537,660.361193
2538,463.5243804
2539,313.4409779
2540,305.3463851
2541,155.9502999
2542,124.0472879
2543,147.9814689
2544,429.5384398
2545,238.7243729
2546,171.3375818
2547,441.490641
2548,532.9808187
2549,648.7069044
2550,419.5737316
2551,597.351539
2552,493.8866609
2553,200.8583788
2554,718.7308629
2555,441.7291109
2556,195.7482671
2557,71.12643044
2558,758.6468929
2559,987.7685989
2560,536.5757414
2561,205.6968768
2562,487.0354731
2563,509.8181312
2564,210.5109888
2565,729.0933265
2566,906.9770479
2567,746.0626437
2568,814.8489968
2569,759.2195728
2570,785.4139842
2571,858.6725521
2572,772.3988413
2573,829.1561104
2574,843.1915935
2575,800.5691854
2576,735.5466309
2577,617.3925671
2578,287.2615321
2579,344.4293131
2580,284.1265981
2581,521.0576193
2582,474.5484073
2583,426.7963759
2584,674.3140996
2585,441.4144608
2586,746.4564555
2587,194.9740286
2588,144.4478846
2589,490.0702003
2590,411.8551265
2591,396.4120185
2592,430.9541435
2593,534.6846537
2594,387.3981214
2595,225.7071323
2596,553.5016088
2597,352.0187894
2598,344.5911655
2599,555.5546682
2600,309.8665225
2601,583.8691165
2602,350.258072
2603,408.9952038
2604,467.7530438
2605,607.0567922
2606,609.1486542
2607,572.7690598
2608,623.6922393
2609,436.0328951
2610,461.2563437
2611,478.3572244
2612,395.9570004
2613,644.5143418
2614,395.6274504
2615,300.7585897
2616,327.4943974
2617,470.6161121
2618,448.6551326
2619,651.985774
2620,543.6743582
2621,418.6948257
2622,418.743466
2623,339.8242534
2624,551.2085883
2625,705.4458469
2626,389.0499139
2627,371.5663853
2628,533.0659101
2629,518.155566
2630,614.2533234
2631,492.9932035
2632,510.032282
2633,277.3952947
2634,530.417521
2635,656.421833
2636,376.1959356
2637,369.7112633
2638,569.5023305
2639,563.1615807
2640,276.4591616
2641,515.7076466
2642,648.3384339
2643,445.0349097
2644,537.4465414
2645,687.958775
2646,575.4662142
2647,439.7629064
2648,280.8167383
2649,779.740949
2650,210.1945283
2651,376.0930128
2652,581.3556551
2653,671.2597527
2654,386.215826
2655,583.2909065
2656,400.3974664
2657,138.2569728
2658,345.1321258
2659,397.8489466
2660,487.5483435
2661,354.6813098
2662,676.3964594
2663,580.6472257
2664,388.7206144
2665,374.7622127
2666,233.6852915
2667,559.4519404
2668,446.1249997
2669,540.2550835
2670,750.5219141
2671,387.8479005
2672,617.3348458
2673,467.8333495
2674,730.0405596
2675,356.4864864
2676,240.7119515
2677,516.3210653
2678,434.3972484
2679,153.7464792
2680,560.5475754
2681,583.9928907
2682,524.8809288
2683,518.2030792
2684,653.4583178
2685,394.7177008
2686,566.2215223
2687,352.8747834
2688,199.410342
2689,542.9478922
2690,519.3898966
2691,425.0056176
2692,433.3175822
2693,200.2905717
2694,578.2526654
2695,466.460409
2696,417.5281582
2697,528.7454128
2698,645.7761816
2699,309.3690558
2700,184.0675127
2701,550.1162893
2702,775.4858856
2703,461.6539811
2704,649.6896881
2705,614.335824
2706,440.2678067
2707,406.7684021
2708,435.2889326
2709,564.3305471
2710,266.3969358
2711,553.1580291
2712,467.0802987
2713,467.3912994
2714,406.3147409
2715,516.3352951
2716,603.2777437
2717,451.2785109
2718,525.4870294
2719,470.0305662
2720,319.6104828
2721,459.4529069
2722,327.7169001
2723,742.6269471
2724,210.7808745
2725,549.9715323
2726,269.2735779
2727,545.7349769
2728,347.5915954
2729,300.2920003
2730,606.0577662
2731,402.7380381
2732,229.0539623
2733,402.4930135
2734,391.364195
2735,448.8087781
2736,539.7370111
2737,454.3723329
2738,390.6947129
2739,598.1224353
2740,378.9278454
2741,342.4169039
2742,590.6592048
2743,658.3185282
2744,494.8548457
2745,524.5141427
2746,438.6664771
2747,395.3456893
2748,471.6486878
2749,154.108581
2750,515.8711829
2751,359.0609292
2752,430.1231251
2753,677.3823451
2754,324.1381667
2755,516.8754784
2756,500.1589071
2757,230.3647267
2758,452.6397873
2759,421.7999458
2760,438.5016207
2761,681.6148605
2762,431.4873577
2763,385.5419603
2764,402.3187427
2765,404.4663347
2766,356.0968472
2767,499.9502821
2768,416.2100974
2769,549.0405437
2770,417.9078958
2771,355.9322339
2772,623.7670819
2773,699.4155477
2774,418.8310335
2775,483.6652679
2776,640.7969568
2777,398.2588945
2778,334.2562095
2779,525.8981059
2780,541.4749457
2781,755.221196
2782,565.8480788
2783,616.006611
2784,481.9603055
2785,778.4904555
2786,339.5074173
2787,406.1689841
2788,373.9954198
2789,384.8206439
2790,637.0528813
2791,435.1162328
2792,232.4724054
2793,337.9834248
2794,389.1819624
2795,273.7170714
2796,682.5074118
2797,398.4393809
2798,464.4079882
2799,279.0130117
2800,606.5712835
2801,479.2065139
2802,383.0369767
2803,552.7732151
2804,354.0531587
2805,416.8234126
2806,264.3557277
2807,423.8964048
2808,521.8164568
2809,617.8764801
2810,759.7511069
2811,544.3193511
2812,518.0657374
2813,277.5630089
2814,489.0361884
2815,179.9916593
2816,703.6588037
2817,722.9984779
2818,516.8444406
2819,254.5523524
2820,556.2675369
2821,273.3726168
2822,577.7281305
2823,445.3715347
2824,357.5484062
2825,469.1663217
2826,566.7686038
2827,482.6278414
2828,455.0726333
2829,285.6140555
2830,484.098775
2831,474.9531756
2832,437.7053153
2833,425.0036247
2834,427.629575
2835,123.8208797
2836,314.7608532
2837,529.0368219
2838,578.6403412
2839,352.1980955
2840,418.4282998
2841,502.7420387
2842,359.1428773
2843,667.6281838
2844,663.9814984
2845,558.2909431
2846,466.6796242
2847,357.4187154
2848,372.1101754
2849,437.6790563
2850,488.2361372
2851,294.7293185
2852,248.3348021
2853,447.8064254
2854,535.2065839
2855,435.1246767
2856,145.7409737
2857,515.2882238
2858,560.8109851
2859,435.6407809
2860,544.8148692
2861,463.3983598
2862,306.1417231
2863,115.7071773
2864,532.6166968
2865,452.0104054
2866,604.9573385
2867,283.1482117
2868,694.6432961
2869,390.1387574
2870,586.9121225
2871,364.5507376
2872,363.6258633
2873,702.9625774
2874,476.5792443
2875,452.9028713
2876,293.1101547
2877,229.8157217
2878,529.173252
2879,393.8857968
2880,554.2090281
2881,393.1453347
2882,603.4281708
2883,316.051444
2884,429.0083005
2885,544.537363
2886,507.6942488
2887,216.68709
2888,526.907054
2889,216.777613
2890,461.4306166
2891,472.8972434
2892,389.8336735
2893,377.7522418
2894,318.4373013
2895,742.3722129
2896,407.6401215
2897,399.9125947
2898,638.9290859
2899,496.2929628
2900,350.520083
2901,608.7026368
2902,755.7960138
2903,515.9314732
2904,371.489462
2905,450.6945065
2906,485.3863836
2907,377.9135413
2908,312.7433142
2909,547.8218978
2910,504.3684149
2911,224.9978952
2912,647.0128218
2913,220.8765208
2914,202.4733705
2915,532.3466494
2916,692.6416472
2917,674.8951745
2918,382.0474363
2919,501.9027521
2920,560.0545514
2921,340.0881367
2922,195.0847923
2923,279.3215406
2924,700.2370651
2925,485.0371322
2926,415.075052
2927,460.3267555
2928,202.2408413
2929,374.9399779
2930,580.0150919
2931,424.9444548
2932,520.6560106
2933,267.0241097
2934,518.5870545
2935,587.9191775
2936,569.4593473
2937,719.851202
2938,466.7384799
2939,491.8473448
2940,282.9620965
2941,600.6738567
2942,322.2687813
2943,566.8363329
2944,222.9791337
2945,379.2052395
2946,548.4527287
2947,358.8470878
2948,606.1955038
2949,533.1259615
2950,605.7046769
2951,468.2998825
2952,516.670507
2953,269.8929047
2954,365.9869921
2955,350.4668576
2956,652.9773055
2957,560.9338439
2958,356.4663722
2959,589.395068
2960,590.747048
2961,558.9472295
2962,520.5095041
2963,590.2480012
2964,556.9121811
2965,554.752349
2966,519.6956722
2967,394.2043993
2968,751.710071
2969,226.5163607
2970,500.5777003
2971,502.2158058
2972,492.7348383
2973,464.3637604
2974,329.1724924
2975,398.1804209
2976,651.3639675
2977,258.7149964
2978,190.2638788
2979,714.5637866
2980,354.7642419
2981,480.919429
2982,788.4854522
2983,519.5260937
2984,644.2567543
2985,668.1180599
2986,100.0759066
2987,431.3522064
2988,424.214811
2989,400.3174696
2990,178.0130946
2991,490.9803693
2992,754.9088573
2993,436.4905622
2994,525.2057853
2995,329.7017139
2996,455.1725165
2997,469.6943893
2998,384.5437628
2999,407.8260082
3000,268.1127048
3001,770.0991226
3002,728.1315247
3003,468.652092
3004,386.6241567
3005,524.212004
3006,369.3049053
3007,667.2734176
3008,510.6037991
3009,108.191046
3010,265.1254363
3011,215.1774996
3012,437.8278016
3013,53.59063525
3014,489.5741117
3015,553.1082718
3016,648.4600911
3017,559.7860608
3018,768.1900897
3019,722.6735364
3020,655.5823194
3021,488.8132751
3022,473.1129609
3023,388.1409419
3024,236.3862234
3025,281.4144152
3026,487.1776109
3027,199.6616064
3028,684.2880336
3029,441.8128796
3030,490.2529189
3031,543.5739417
3032,764.7773603
3033,647.3605935
3034,569.6823243
3035,390.7662082
3036,578.4103683
3037,520.171344
3038,393.022698
3039,154.7973752
3040,298.1282273
3041,342.1753556
3042,545.9473234
3043,397.6941978
3044,434.2179984
3045,599.0820891
3046,420.7181747
3047,460.6084249
3048,637.1212215
3049,513.4907056
3050,468.0911526
3051,320.9897006
3052,394.1867565
3053,580.333973
3054,278.8429039
3055,419.5545129
3056,217.9560234
3057,376.9393723
3058,513.2971901
3059,327.083229
3060,509.6682834
3061,467.7696671
3062,320.3598027
3063,361.015728
3064,516.8004016
3065,405.3157889
3066,514.4556119
3067,562.8930576
3068,60.61433805
3069,444.1147571
3070,549.6419228
3071,495.3247551
3072,737.7158064
3073,392.6511922
3074,485.6650374
3075,469.3993282
3076,548.1732285
3077,373.1296271
3078,563.3059409
3079,339.3029718
3080,631.442792
3081,464.1876893
3082,283.6831914
3083,705.8589033
3084,463.8647504
3085,388.95973
3086,308.0111334
3087,532.5955063
3088,439.381782
3089,453.5726689
3090,444.0139905
3091,575.6341085
3092,85.40902333
3093,580.2977885
3094,439.3246545
3095,380.6087067
3096,520.9269297
3097,577.2391384
3098,513.5209151
3099,207.6731416
3100,595.6421172
3101,469.4547417
3102,371.1872694
3103,659.3611896
3104,435.1990812
3105,397.4092052
3106,163.6427888
3107,471.4040994
3108,554.0014219
3109,631.2947952
3110,358.4917582
3111,391.9770072
3112,527.4844991
3113,425.1831472
3114,349.6606109
3115,458.4344659
3116,188.0316096
3117,466.183088
3118,678.6586975
3119,683.8843725
3120,247.304237
3121,396.467504
3122,400.2362026
3123,275.6678605
3124,412.2359298
3125,306.3973295
3126,468.6757923
3127,649.4981408
3128,448.6092238
3129,523.3910203
3130,566.3277738
3131,324.2227464
3132,433.5610923
3133,196.1764942
3134,377.4727193
3135,306.9859024
3136,549.0719412
3137,243.8981063
3138,390.1233009
3139,472.1466153
3140,468.6106761
3141,234.1625114
3142,250.8039757
3143,434.0950651
3144,365.4970645
3145,660.3959246
3146,418.1012011
3147,346.5030368
3148,556.1267339
3149,619.6174639
3150,301.6746877
3151,386.1958275
3152,522.5908886
3153,389.3854625
3154,671.5543722
3155,663.3069034
3156,219.0327009
3157,260.5486384
3158,585.8908891
3159,718.0433378
3160,478.2228728
3161,668.9678941
3162,440.925785
3163,533.2252332
3164,306.9646067
3165,145.9103231
3166,431.5388432
3167,498.2740879
3168,547.358847
3169,579.5427473
3170,309.1658457
3171,457.4080738
3172,359.1939771
3173,406.8039112
3174,204.5823873
3175,385.7234344
3176,370.0397507
3177,402.0827126
3178,370.9945002
3179,275.7036906
3180,351.7977963
3181,410.9815151
3182,558.6558454
3183,774.4542388
3184,495.1514176
3185,530.6304924
3186,396.1250317
3187,631.5061406
3188,308.1971086
3189,444.8382569
3190,478.2054235
3191,438.1500244
3192,480.8326423
3193,519.1180624
3194,481.0075031
3195,532.6788825
3196,559.1665409
3197,223.6601041
3198,197.2313485
3199,525.4493308
3200,190.2327992
3201,455.1155425
3202,552.051063
3203,557.2901496
3204,291.5184908
3205,513.959006
3206,205.0193528
3207,517.5859321
3208,442.6649051
3209,390.2507139
3210,392.0139596
3211,353.5033794
3212,553.9363938
3213,344.2197997
3214,699.113456
3215,549.0384412
3216,718.5790804
3217,465.5291216
3218,578.86656
3219,438.9041463
3220,443.6265442
3221,387.8959732
3222,523.610961
3223,307.631159
3224,540.3138097
3225,482.2051024
3226,566.5835102
3227,156.2166126
3228,558.6163414
3229,422.7769364
3230,598.2246053
3231,259.6814129
3232,398.3151439
3233,369.1812759
3234,166.0142784
3235,747.3681784
3236,275.3948052
3237,300.6612492
3238,160.1896389
3239,573.2622994
3240,530.929094
3241,446.4771175
3242,626.1082677
3243,385.9562265
3244,475.2840721
3245,513.9270889
3246,365.7526304
3247,556.1263192
3248,332.626722
3249,400.3632836
3250,395.8159476
3251,286.1929712
3252,443.9585721
