OBJECTID,INPUT_FID,NEAR_FID,DISTANCE
-1,142,0,3142.562172960078900
-1,142,1,6669.365893654926400
-1,142,2,9279.295824568427600
-1,143,0,3098.700531020443100
-1,143,1,6857.476045536755900
-1,143,2,9518.481667724459800
-1,144,0,2212.698089226039400
-1,144,1,5969.488483170849600
-1,144,2,8630.722024845199500
-1,145,0,2659.302772645695300
-1,145,1,6305.846241514877000
-1,145,2,8945.387383278575700
-1,146,0,3056.865987367531900
-1,146,1,6789.382012418649500
-1,146,2,9442.745833248647600
-1,147,0,2293.419334179910000
-1,147,1,6063.697178615550000
-1,147,2,8726.598245920500600
-1,148,0,3169.203395789705600
-1,148,1,6831.744788974602700
-1,148,2,9471.604282848258700
-1,149,0,3021.227623108204600
-1,149,1,6791.962273504935200
-1,149,2,9455.246240505923200
-1,150,0,3081.971016926509900
-1,150,1,6849.956814241400000
-1,150,2,9512.782501287816600
-1,151,0,3371.849880360850000
-1,151,1,7123.908751040036800
-1,151,2,9783.288142931178300
-1,152,0,2723.232426849766900
-1,152,1,6487.816290879954100
-1,152,2,9149.226782620637100
-1,153,0,2301.130434079742800
-1,153,1,6066.585285690146500
-1,153,2,8728.381937370990300
-1,154,0,3588.477908676041400
-1,154,1,7204.554395807543200
-1,154,2,9831.022959130867100
-1,155,0,3003.888192276987000
-1,155,1,6757.319514011084700
-1,155,2,9415.826426793719300
-1,156,0,3114.659024850268500
-1,156,1,6718.104436602379800
-1,156,2,9345.242257889111000
-1,157,0,2590.063307267183100
-1,157,1,6338.984573760837500
-1,157,2,8998.490403270374400
-1,158,0,3015.800229919935200
-1,158,1,6661.063209819952100
-1,158,2,9298.024086034663900
-1,159,0,2456.957966595630800
-1,159,1,6130.673524807733900
-1,159,2,8776.609952135884700
-1,160,0,2719.068913010181400
-1,160,1,6486.009475723523800
-1,160,2,9147.997381310962700
-1,161,0,2980.387939813122600
-1,161,1,6747.062062944908600
-1,161,2,9408.902231266569300
-1,162,0,2045.184559580832200
-1,162,1,5812.623757956725100
-1,162,2,8474.938041012255800
-1,163,0,3059.498673356649300
-1,163,1,6634.589925968021800
-1,163,2,9256.025797597669200
-1,164,0,2953.076807187591800
-1,164,1,6644.836347259471000
-1,164,2,9292.023016864188300
-1,165,0,2554.866268481768700
-1,165,1,6325.159284963610800
-1,165,2,8988.036513059818400
-1,166,0,3086.320820523088500
-1,166,1,6851.907164846606100
-1,166,2,9514.279944922407600
-1,167,0,3462.173460034111000
-1,167,1,7028.112164181166000
-1,167,2,9643.559169221058300
-1,168,0,2709.689138115616100
-1,168,1,6480.420510352503700
-1,168,2,9143.711199279223400
-1,169,0,2986.933646944843100
-1,169,1,6519.767608532070900
-1,169,2,9132.916110234109500
-1,170,0,2959.645080260353100
-1,170,1,6647.752483189913600
-1,170,2,9294.141792164467900
-1,171,0,3240.951101885845700
-1,171,1,6769.854834474092100
-1,171,2,9379.069803980446500
-1,172,0,2993.338767954318000
-1,172,1,6753.438070603822800
-1,172,2,9414.767062915858300
-1,173,0,3270.133134636957500
-1,173,1,6935.174295586418300
-1,173,2,9575.080548261821600
-1,174,0,2965.741274307684800
-1,174,1,6509.363516983702500
-1,174,2,9125.059529127573100
-1,175,0,2567.905164281376500
-1,175,1,6330.113575022132000
-1,175,2,8992.040158801919500
-1,176,0,3169.158193094018800
-1,176,1,6743.512207456681600
-1,176,2,9363.712868452679700
-1,177,0,3103.885254160830300
-1,177,1,6859.815033612937400
-1,177,2,9520.230746665118200
-1,178,0,2858.530183431684200
-1,178,1,6544.470155023643200
-1,178,2,9190.835642554646300
-1,179,0,2597.266530385159500
-1,179,1,6342.726628258119500
-1,179,2,8999.919296684614900
-1,180,0,2850.440747831049500
-1,180,1,6600.245866609469900
-1,180,2,9259.637141780012800
-1,181,0,3240.338325363875400
-1,181,1,7007.499647168486300
-1,181,2,9670.145747596570800
-1,182,0,3009.390482702085100
-1,182,1,6760.551771787197100
-1,182,2,9420.059736388508100
-1,183,0,3246.465948463217000
-1,183,1,6923.981609058213500
-1,183,2,9566.827636442565600
-1,184,0,3114.099952839020700
-1,184,1,6864.433359242129900
-1,184,2,9523.669626833698200
-1,185,0,3114.255319125699800
-1,185,1,6659.987788602384200
-1,185,2,9274.425980908723400
-1,186,0,2988.430198536648300
-1,186,1,6593.941666620255100
-1,186,2,9222.582245636327600
-1,187,0,3343.665367163180200
-1,187,1,6914.151409693628000
-1,187,2,9531.795076018779600
-1,188,0,2944.855970370894700
-1,188,1,6499.179449435114300
-1,188,2,9117.378789752725400
-1,189,0,2877.739731156320000
-1,189,1,6471.899866949514900
-1,189,2,9099.125106657740600
-1,190,0,3081.304294999228200
-1,190,1,6849.019053535314900
-1,190,2,9511.110319202562100
-1,191,0,2776.081374601271800
-1,191,1,6546.746968951071700
-1,191,2,9210.028045549892300
-1,192,0,2835.279229009871000
-1,192,1,6466.673344248386500
-1,192,2,9101.941675173146000
-1,193,0,3242.557841284664800
-1,193,1,7008.522693120005000
-1,193,2,9670.933198080543700
-1,194,0,3272.342753589774000
-1,194,1,7022.290001005390900
-1,194,2,9681.292674150279700
-1,195,0,3366.243969429078800
-1,195,1,6981.156654573256700
-1,195,2,9608.931149837199000
-1,196,0,2885.096178597609200
-1,196,1,6464.092429489545800
-1,196,2,9088.095719682889500
-1,197,0,2713.771926540045600
-1,197,1,6483.149845056776000
-1,197,2,9146.251038073156500
-1,198,0,2802.386536913066300
-1,198,1,6573.180277060992000
-1,198,2,9236.476290226546600
-1,199,0,2269.675303052520600
-1,199,1,5990.727438288397900
-1,199,2,8645.875505636931800
-1,200,0,3408.261930716019400
-1,200,1,7001.603431217864500
-1,200,2,9624.005050501673400
-1,201,0,3024.346331466375400
-1,201,1,6766.586246398456800
-1,201,2,9422.351373390583800
-1,202,0,2873.359714037497700
-1,202,1,6611.889808164443800
-1,202,2,9267.041976019934700
-1,203,0,2562.946019030290200
-1,203,1,6328.150886430579700
-1,203,2,8990.594833231261900
-1,204,0,2591.811864332512000
-1,204,1,6362.507346001094400
-1,204,2,9025.796725725067500
-1,205,0,1901.980851878042600
-1,205,1,5672.551490354492700
-1,205,2,8335.564947589433400
-1,206,0,2856.289174456871500
-1,206,1,6602.741915968279500
-1,206,2,9261.459728014911900
-1,207,0,1956.006495605604000
-1,207,1,5725.883706831940800
-1,207,2,8388.734080104937700
-1,208,0,2816.759579556561200
-1,208,1,6586.057508854117300
-1,208,2,9249.137594218622300
-1,209,0,2794.973358135066500
-1,209,1,6363.820417233300800
-1,209,2,8986.678349249354100
-1,210,0,2726.252346620179700
-1,210,1,6488.259358377104000
-1,210,2,9150.079642362428800
-1,211,0,2852.621098920269100
-1,211,1,6602.141333917107700
-1,211,2,9259.886234944240600
-1,212,0,3034.111526306110600
-1,212,1,6680.549813982080200
-1,212,2,9317.649562647699000
-1,213,0,2459.835787694023100
-1,213,1,6225.355560344632100
-1,213,2,8887.881306308418100
-1,214,0,3306.925454039791500
-1,214,1,7067.412968018408700
-1,214,2,9727.474847835859700
-1,215,0,2729.871708922267800
-1,215,1,6487.681477801458600
-1,215,2,9148.721040112090100
-1,216,0,2981.663886999423500
-1,216,1,6748.288242996279200
-1,216,2,9410.880632651205800
-1,217,0,3282.911669165169300
-1,217,1,6938.366083946974000
-1,217,2,9576.020935071814200
-1,218,0,2538.993424061216500
-1,218,1,6160.719204109270300
-1,218,2,8796.391163663985900
-1,219,0,2824.546154559729500
-1,219,1,6589.291282998886300
-1,219,2,9251.576976982461900
-1,220,0,2347.515644629830600
-1,220,1,6089.427516841166800
-1,220,2,8748.007910073600200
-1,221,0,2522.572154304451900
-1,221,1,6154.013421622002200
-1,221,2,8791.648143777090800
-1,222,0,3151.692678137670100
-1,222,1,6735.332462989396800
-1,222,2,9357.764900633577800
-1,223,0,2997.305354056420600
-1,223,1,6641.362749423193200
-1,223,2,9278.182107091806800
-1,224,0,2604.715985243185500
-1,224,1,6355.657683697160800
-1,224,2,9015.521350046423300
-1,225,0,3017.538914127325400
-1,225,1,6764.176058372322600
-1,225,2,9422.740836101533200
-1,226,0,2838.758225520594400
-1,226,1,6609.644140791253400
-1,226,2,9272.672888939485300
-1,227,0,2217.920321623978500
-1,227,1,5987.894593830686100
-1,227,2,8650.729817983390600
-1,228,0,2744.605606712918000
-1,228,1,6495.865323408630500
-1,228,2,9155.647713763042700
-1,229,0,3512.597487730649400
-1,229,1,6999.836731808934000
-1,229,2,9595.925030434358600
-1,230,0,2528.562723355849800
-1,230,1,6156.455151591679200
-1,230,2,8793.374993399922500
-1,231,0,2268.017211151794500
-1,231,1,6018.402402238255500
-1,231,2,8677.120770670042500
-1,232,0,3130.061081668002800
-1,232,1,6871.542638396930700
-1,232,2,9526.951221781168000
-1,233,0,2821.278407438903300
-1,233,1,6587.946133034532100
-1,233,2,9250.579204355664800
-1,234,0,2576.811747311172900
-1,234,1,6334.267656703598700
-1,234,2,8994.126995149872500
-1,235,0,2721.147057697842700
-1,235,1,6486.912583744277100
-1,235,2,9148.610625280543900
-1,236,0,3080.720387940740200
-1,236,1,6849.397372123137800
-1,236,2,9512.347573933866400
-1,237,0,3087.554797728326300
-1,237,1,6846.562041470057900
-1,237,2,9506.383327923989800
-1,238,0,3235.571109705219400
-1,238,1,7005.307379765065900
-1,238,2,9668.429526510479300
-1,239,0,2998.251752509188500
-1,239,1,6755.611773668334500
-1,239,2,9416.390233750644300
-1,240,0,3008.752896405847900
-1,240,1,6669.722533669577400
-1,240,2,9310.097640999923900
-1,241,0,3019.379553046241700
-1,241,1,6764.334855664169500
-1,241,2,9420.763066947380100
-1,242,0,3014.619286088896800
-1,242,1,6762.876472133906600
-1,242,2,9421.780293440781000
-1,243,0,3125.270167490925800
-1,243,1,6869.330511991072900
-1,243,2,9525.382729469336500
-1,244,0,2509.413045781714100
-1,244,1,6148.667051989105900
-1,244,2,8787.867157713186300
-1,245,0,3131.893333109566400
-1,245,1,6814.485269022816300
-1,245,2,9458.960870186991100
-1,246,0,2508.614247128507900
-1,246,1,6245.676675881435600
-1,246,2,8901.234655071113600
-1,247,0,2931.235755293241700
-1,247,1,6659.295804406860000
-1,247,2,9311.890917417211300
-1,248,0,2249.144983927700700
-1,248,1,5989.507805183457100
-1,248,2,8647.987283992310000
-1,249,0,2903.335245056305700
-1,249,1,6540.965471554613000
-1,249,2,9177.045906790164700
-1,250,0,2365.947496828986000
-1,250,1,6027.494475333598500
-1,250,2,8671.755169487645600
-1,251,0,2741.730894386958900
-1,251,1,6494.668445558599200
-1,251,2,9154.775238417112600
-1,252,0,3361.657989468742900
-1,252,1,7119.025231073903300
-1,252,2,9779.580908732341400
-1,253,0,2890.780292215178600
-1,253,1,6618.224157203897400
-1,253,2,9270.775794497691100
-1,254,0,2974.177668101221600
-1,254,1,6745.106882943900000
-1,254,2,9408.142325310063800
-1,255,0,3104.650377337571200
-1,255,1,6838.557405537109800
-1,255,2,9492.158301695386400
-1,256,0,2509.442778956567500
-1,256,1,6244.811100129726600
-1,256,2,8901.937714359908600
-1,257,0,3537.385603149973100
-1,257,1,7176.204364904870100
-1,257,2,9808.506414064200700
-1,258,0,2995.380801941227700
-1,258,1,6523.850712754400800
-1,258,2,9135.963951677003900
-1,259,0,3354.196091704854100
-1,259,1,7115.513034307602500
-1,259,2,9776.925790613691800
-1,260,0,2867.159963542366800
-1,260,1,6607.398268530154400
-1,260,2,9264.853494636425200
-1,261,0,2776.011277677022500
-1,261,1,6537.727488350032200
-1,261,2,9198.421915503176900
-1,262,0,2704.339173427962100
-1,262,1,6386.366803079959900
-1,262,2,9032.638605784930400
-1,263,0,2732.541824346182700
-1,263,1,6488.786521397977600
-1,263,2,9149.529581933820700
-1,264,0,3241.295618008254700
-1,264,1,7007.940970757731500
-1,264,2,9670.486207694390000
-1,265,0,3277.826650141802000
-1,265,1,6904.831261148867300
-1,265,2,9536.020493387175500
-1,266,0,3214.197904687469400
-1,266,1,6764.772299806359100
-1,266,2,9379.183062237951200
-1,267,0,2665.769880432527300
-1,267,1,6308.558914854993400
-1,267,2,8947.320188158415500
-1,268,0,2316.892787282059500
-1,268,1,6072.340083463095700
-1,268,2,8733.268539146789400
-1,269,0,3084.805029403085900
-1,269,1,6851.227080991722700
-1,269,2,9513.760390885434400
-1,270,0,2566.125649946737700
-1,270,1,6329.407902320918800
-1,270,2,8991.521915720133600
-1,271,0,2474.204255329789200
-1,271,1,6134.483309365238700
-1,271,2,8777.837858014832800
-1,272,0,3243.232102061083000
-1,272,1,6860.076855444632200
-1,272,2,9489.200638522972400
-1,273,0,2716.252825814288800
-1,273,1,6484.170016271416000
-1,273,2,9147.036513735294600
-1,274,0,2383.133767098245200
-1,274,1,6066.706957546911300
-1,274,2,8714.820695571028400
-1,275,0,2818.720347884053400
-1,275,1,6586.864982833909400
-1,275,2,9249.754860248102000
-1,276,0,2600.116467547736200
-1,276,1,6343.045752250292900
-1,276,2,9001.422915951036000
-1,277,0,3083.301323365593800
-1,277,1,6820.373468064476600
-1,277,2,9476.833590551968900
-1,278,0,3043.591225321432400
-1,278,1,6814.544816848931100
-1,278,2,9477.584881109247400
-1,279,0,3179.813619780070000
-1,279,1,6915.063394360940900
-1,279,2,9568.844869894986900
-1,280,0,3391.338180571008300
-1,280,1,6993.345351311297200
-1,280,2,9617.916204131715900
-1,281,0,2821.824825932596500
-1,281,1,6588.996420832068000
-1,281,2,9251.012103851757300
-1,282,0,2533.796269545207000
-1,282,1,6158.592850059992100
-1,282,2,8794.887111571217200
-1,283,0,3257.940141004695800
-1,283,1,7021.089889761319700
-1,283,2,9682.924574643495400
-1,284,0,2671.296060901873700
-1,284,1,6442.010333819821400
-1,284,2,9105.299925627947200
-1,285,0,2066.217688927478800
-1,285,1,5816.108664618122000
-1,285,2,8476.399606303994000
-1,286,0,3101.275346340664300
-1,286,1,6858.637086346638200
-1,286,2,9519.350624849053900
-1,287,0,3025.862163499829400
-1,287,1,6795.464122940924400
-1,287,2,9458.092195571249200
-1,288,0,2489.315868842148100
-1,288,1,6140.549318081439200
-1,288,2,8782.126983463573200
-1,289,0,2983.276001742863600
-1,289,1,6748.997963932123600
-1,289,2,9411.421808824061400
-1,290,0,3381.483800816618900
