OBJECTID,INPUT_FID,NEAR_FID,DISTANCE
5936,1978,1,3901.975090719035100
5937,1978,2,6554.032365964675600
5938,1979,0,731.431838843938860
5939,1979,1,4276.950796180659400
5940,1979,2,6924.756240786265200
5941,1980,0,208.218609746292800
5942,1980,1,3962.513046751199500
5943,1980,2,6625.262226335153200
5944,1981,0,969.756485768675360
5945,1981,1,3694.037519440093500
5946,1981,2,6302.883044227566600
5947,1982,0,966.057301091887210
5948,1982,1,3522.691287592083000
5949,1982,2,6138.366711989579900
5950,1983,0,1488.455921090479900
5951,1983,1,5201.495712330212000
5952,1983,2,7856.170928882682300
5953,1984,0,1793.666863270169200
5954,1984,1,2438.556696983403100
5955,1984,2,4998.235524826518500
5956,1985,0,903.743583860143990
5957,1985,1,4672.111870377805600
5958,1985,2,7334.970282695903700
5959,1986,0,1046.127140577471000
5960,1986,1,4763.590841894352700
5961,1986,2,7420.874302978199900
5962,1987,0,904.047831535648580
5963,1987,1,3975.392619758981700
5964,1987,2,6595.184053112095200
5965,1988,0,3406.146577039127400
5966,1988,1,6972.193821682821200
5967,1988,2,9583.043895121927600
5968,1989,0,908.352592533132110
5969,1989,1,3084.386022943110700
5970,1989,2,5727.455861454732300
5971,1990,0,1177.083818397717600
5972,1990,1,4374.860223991208800
5973,1990,2,6984.313177254806800
5974,1991,0,2186.166340463998900
5975,1991,1,2490.143409367080900
5976,1991,2,4929.454155348070300
5977,1992,0,494.009391137557770
5978,1992,1,4241.689120980952800
5979,1992,2,6903.463106452168200
5980,1993,0,654.999008237929620
5981,1993,1,4399.945921259043600
5982,1993,2,7061.111518030649700
5983,1994,0,1819.124644624455900
5984,1994,1,5558.772029733849200
5985,1994,2,8216.356254811487800
5986,1995,0,2781.452819181508900
5987,1995,1,3043.768089817254800
5988,1995,2,5235.665104757671500
5989,1996,0,3214.502537585676200
5990,1996,1,6910.953839205353700
5991,1996,2,9555.117296214581100
5992,1997,0,942.623004146952670
5993,1997,1,3476.263470988845700
5994,1997,2,6091.126176790658100
5995,1998,0,463.039140388472050
5996,1998,1,3420.439098842092300
5997,1998,2,6077.726063719693200
5998,1999,0,1348.354430119502200
5999,1999,1,3055.159254590947100
6000,1999,2,5634.515590194924700
6001,2000,0,1988.429425724633600
6002,2000,1,5720.613693116542900
6003,2000,2,8376.487676833065100
6004,2001,0,740.513177143667350
6005,2001,1,4152.822213280841400
6006,2001,2,6793.697261627589800
6007,2002,0,1737.371469017511100
6008,2002,1,2853.209250826616400
6009,2002,2,5371.861427705906000
6010,2003,0,1043.985236867802500
6011,2003,1,2793.033838158623400
6012,2003,2,5446.880587986067400
6013,2004,0,1969.133846598389000
6014,2004,1,3870.586908438972400
6015,2004,2,6316.664906554355200
6016,2005,0,1846.549544105536600
6017,2005,1,4339.626637565515900
6018,2005,2,6841.307894455832000
6019,2006,0,1618.315825363239600
6020,2006,1,3228.824559518444400
6021,2006,2,5747.412493356295300
6022,2007,0,1640.296632643573000
6023,2007,1,2723.246961636365100
6024,2007,2,5278.085175275103200
6025,2008,0,270.525193700054730
6026,2008,1,3680.599791504229000
6027,2008,2,6340.928316656123600
6028,2009,0,1263.907788207421800
6029,2009,1,3507.536499643689700
6030,2009,2,6079.780347815496500
6031,2010,0,1026.996136592638800
6032,2010,1,3543.013330281583000
6033,2010,2,6146.580638863854800
6034,2011,0,1256.048572932538300
6035,2011,1,2963.223433281679300
6036,2011,2,5565.864609816149800
6037,2012,0,1338.303012407235700
6038,2012,1,4640.841568267663200
6039,2012,2,7251.508177191205500
6040,2013,0,2076.394095564853200
6041,2013,1,5818.303126105675800
6042,2013,2,8475.722277574328500
6043,2014,0,1232.027544280537500
6044,2014,1,4745.359935360453200
6045,2014,2,7379.685813212267900
6046,2015,0,2532.919120425342000
6047,2015,1,2670.568959759369100
6048,2015,2,4971.886064602900700
6049,2016,0,1991.827191504245500
6050,2016,1,2587.767045808886000
6051,2016,2,5071.651923494833700
6052,2017,0,1372.722417124149200
6053,2017,1,3066.034954251141700
6054,2017,2,5640.346861508111900
6055,2018,0,2002.802533813693100
6056,2018,1,5551.365942790002900
6057,2018,2,8176.215525397095000
6058,2019,0,905.491222609815050
6059,2019,1,3224.906162845577000
6060,2019,2,5855.116382427206200
6061,2020,0,963.373326980740900
6062,2020,1,3539.414261227391300
6063,2020,2,6150.476769716471600
6064,2021,0,979.714712156251490
6065,2021,1,4667.651054575769200
6066,2021,2,7322.464663274496200
6067,2022,0,1009.531236044204300
6068,2022,1,2780.013403079791300
6069,2022,2,5440.530537735820900
6070,2023,0,1647.634569015908300
6071,2023,1,5250.782245822363600
6072,2023,2,7888.869769968443500
6073,2024,0,761.531448913856820
6074,2024,1,4506.221569203920800
6075,2024,2,7168.038467900514700
6076,2025,0,1023.368481421192100
6077,2025,1,3424.706435268337800
6078,2025,2,6036.393087218717500
6079,2026,0,1670.230783164981200
6080,2026,1,5106.817518315043300
6081,2026,2,7721.890938435348300
6082,2027,0,1228.935007040853600
6083,2027,1,3606.828273281514200
6084,2027,2,6183.083132255628700
6085,2028,0,1570.755487726116600
6086,2028,1,3885.186752996874500
6087,2028,2,6410.995487579935800
6088,2029,0,471.416442734024490
6089,2029,1,4146.641097320392000
6090,2029,2,6805.038744951550100
6091,2030,0,1203.254840032103400
6092,2030,1,3866.969904632185700
6093,2030,2,6449.110301081080300
6094,2031,0,778.757008184888260
6095,2031,1,3406.004705817754700
6096,2031,2,6040.063952462200200
6097,2032,0,994.070289224460000
6098,2032,1,3700.498649766572300
6099,2032,2,6306.611741323340500
6100,2033,0,1397.028617362111800
6101,2033,1,3077.042285182164500
6102,2033,2,5646.268135121532400
6103,2034,0,3005.161853356394200
6104,2034,1,6673.078821213215600
6105,2034,2,9311.461515001972700
6106,2035,0,1024.880276793702500
6107,2035,1,4677.501827656986300
6108,2035,2,7328.622345217397200
6109,2036,0,121.336204732037740
6110,2036,1,3687.405994454949900
6111,2036,2,6350.513953642753200
6112,2037,0,2008.104569754544600
6113,2037,1,2600.314569325330000
6114,2037,2,5077.987146910137200
6115,2038,0,1051.816345527264500
6116,2038,1,2795.999697161222700
6117,2038,2,5448.339690472485000
6118,2039,0,2578.926026616771700
6119,2039,1,6267.512963043212900
6120,2039,2,8912.692835396348500
6121,2040,0,2128.993194822963700
6122,2040,1,3953.173442362299700
6123,2040,2,6366.704477324217800
6124,2041,0,3260.977407936652500
6125,2041,1,6932.569025367190100
6126,2041,2,9570.453096434626800
6127,2042,0,2913.081856711487900
6128,2042,1,6614.209330622474200
6129,2042,2,9260.654226320733900
6130,2043,0,1291.183363807784400
6131,2043,1,4823.646295340095100
6132,2043,2,7458.718213653225600
6133,2044,0,422.657071865018570
6134,2044,1,4182.931926121968900
6135,2044,2,6845.529688047648100
6136,2045,0,1007.454121792706400
6137,2045,1,4673.654619147121600
6138,2045,2,7326.213825046057500
6139,2046,0,1979.700501654626400
6140,2046,1,5405.096075814115500
6141,2046,2,8010.884964803736700
6142,2047,0,1488.833189809807000
6143,2047,1,3424.999111377670900
6144,2047,2,5961.937512000724400
6145,2048,0,1602.799399863772100
6146,2048,1,5309.434778328236500
6147,2048,2,7962.659124777395800
6148,2049,0,2624.827730546580800
6149,2049,1,6354.176237123462700
6150,2049,2,9007.818827684051900
6151,2050,0,3033.013501925784600
6152,2050,1,6625.339654039764400
6153,2050,2,9246.158672701898500
6154,2051,0,383.262938298855490
6155,2051,1,3581.715112122264100
6156,2051,2,6239.580221871428000
6157,2052,0,1078.127532864897100
6158,2052,1,2806.190904942143800
6159,2052,2,5453.428696444237200
6160,2053,0,1132.291426689004800
6161,2053,1,4743.667822252343300
6162,2053,2,7389.517369935685600
6163,2054,0,2103.070335529055700
6164,2054,1,5828.066998967359700
6165,2054,2,8482.311941286001500
6166,2055,0,897.066622985138340
6167,2055,1,2881.702625569089400
6168,2055,2,5543.922870325885900
6169,2056,0,232.181034621260750
6170,2056,1,3990.428560556742000
6171,2056,2,6653.616213914521700
6172,2057,0,1821.811436808058700
6173,2057,1,2459.327327583134300
6174,2057,2,5008.236153253128600
6175,2058,0,2116.067763828813000
6176,2058,1,2451.037543856260100
6177,2058,2,4917.905019871386700
6178,2059,0,935.383782826791620
6179,2059,1,3399.541358551541600
6180,2059,2,6021.925574820767900
6181,2060,0,1086.158936833631700
6182,2060,1,4260.676015732049600
6183,2060,2,6873.528610528171200
6184,2061,0,860.413123200422430
6185,2061,1,3774.327161531471600
6186,2061,2,6394.814337966348800
6187,2062,0,891.749234586053490
6188,2062,1,3503.111302024669400
6189,2062,2,6126.971974111791500
6190,2063,0,763.905238448675500
6191,2063,1,4202.320840541456200
6192,2063,2,6843.616564124845400
6193,2064,0,3464.596093751061300
6194,2064,1,7141.206903425773800
6195,2064,2,9779.348168550346600
6196,2065,0,648.638820080703000
6197,2065,1,4023.210105334305400
6198,2065,2,6669.079279318119900
6199,2066,0,1068.767644496046800
6200,2066,1,2802.553942224793000
6201,2066,2,5451.611018390672100
6202,2067,0,756.325754969186510
6203,2067,1,3355.990913357870300
6204,2067,2,5997.396886009346400
6205,2068,0,1135.386733286369900
6206,2068,1,2868.900336243795700
6207,2068,2,5500.161647273543200
6208,2069,0,700.189327968339280
6209,2069,1,4407.213973130869800
6210,2069,2,7065.519568137196100
6211,2070,0,1633.047727469785500
6212,2070,1,3203.821633940149200
6213,2070,2,5720.534665171758200
6214,2071,0,1322.037354160154800
6215,2071,1,4799.938126913537400
6216,2071,2,7428.556835140308100
6217,2072,0,1016.094476142602700
6218,2072,1,4675.554643652205400
6219,2072,2,7327.402718606385900
6220,2073,0,944.624387967027700
6221,2073,1,3682.925448296599400
6222,2073,2,6299.144363826749200
6223,2074,0,968.859319747507470
6224,2074,1,4665.341204531357100
6225,2074,2,7321.025749944663400
6226,2075,0,164.784155849110020
6227,2075,1,3874.060377648844200
6228,2075,2,6536.793858458881900
6229,2076,0,1087.734060208562100
6230,2076,1,3242.956766466711100
6231,2076,2,5849.657123055762000
6232,2077,0,2403.049906754988100
6233,2077,1,6043.166473522796900
6234,2077,2,8679.736932953283000
6235,2078,0,1772.612269668732300
6236,2078,1,3721.630340742797700
6237,2078,2,6204.575797923253000
6238,2079,0,1169.470954869258800
6239,2079,1,4781.687221427091600
6240,2079,2,7427.114331819501800
6241,2080,0,433.040394104999960
6242,2080,1,3363.677950352183400
6243,2080,2,6025.400360989850900
6244,2081,0,971.188012967333070
6245,2081,1,2906.172431305284600
6246,2081,2,5556.070576303031000
6247,2082,0,1252.667534980841500
6248,2082,1,3614.994749228201700
6249,2082,2,6187.792201947582700
6250,2083,0,1012.098837722591200
6251,2083,1,3535.549914794819000
6252,2083,2,6145.863336832592700
6253,2084,0,765.321840528215940
6254,2084,1,3430.448550861761300
6255,2084,2,6064.827819768435800
6256,2085,0,721.290552874598690
6257,2085,1,3056.369506222761200
6258,2085,2,5719.381051125069500
6259,2086,0,1920.970374520209400
6260,2086,1,2533.641964443393600
6261,2086,2,5044.605565079095900
6262,2087,0,1174.860843881728700
6263,2087,1,2623.896023909309000
6264,2087,2,5282.376028343876900
6265,2088,0,1033.092103872772200
6266,2088,1,2928.010284413600900
6267,2088,2,5567.348232397260300
6268,2089,0,170.028189351929800
6269,2089,1,3910.415516843801900
6270,2089,2,6572.977898663903900
6271,2090,0,1829.363136296822400
6272,2090,1,5380.948268946665800
6273,2090,2,8008.965173539183500
6274,2091,0,1825.184981867060500
6275,2091,1,2899.846864182134600
6276,2091,2,5393.530323107114800
6277,2092,0,1060.050049065251200
6278,2092,1,2799.213598386651000
6279,2092,2,5449.956034209156300
6280,2093,0,778.214360244839780
6281,2093,1,3048.353477462728700
6282,2093,2,5707.277384310948900
6283,2094,0,411.302083101121700
6284,2094,1,4175.072600829842500
6285,2094,2,6838.255064502983300
6286,2095,0,1217.246437217346300
6287,2095,1,4974.362032093926200
6288,2095,2,7635.620092050743600
6289,2096,0,644.224712049535010
6290,2096,1,4411.452210797262500
6291,2096,2,7074.312507871128200
6292,2097,0,1127.607931901505300
6293,2097,1,4782.421913952463000
6294,2097,2,7432.702919251043600
6295,2098,0,452.992466109274460
6296,2098,1,3897.914454043078400
6297,2098,2,6549.982730572997800
6298,2099,0,723.956907827520130
6299,2099,1,3165.712862274693600
6300,2099,2,5818.533499824029600
6301,2100,0,840.650542198531640
6302,2100,1,3333.320145592120800
6303,2100,2,5964.494867460026400
6304,2101,0,1064.057891919265300
6305,2101,1,2943.470011048807000
6306,2101,2,5576.949854885895500
6307,2102,0,1426.847210382519300
6308,2102,1,3278.836036784066400
6309,2102,2,5831.337430067063000
6310,2103,0,1674.529851816351500
6311,2103,1,3529.714966975882400
6312,2103,2,6030.409606813502300
6313,2104,0,2626.231019230537200
6314,2104,1,6317.018248457451600
6315,2104,2,8962.430084472915000
6316,2105,0,1475.392533335241300
6317,2105,1,5197.754561772898300
6318,2105,2,7853.769340456136900
6319,2106,0,1814.804759980958800
6320,2106,1,5557.343433439303200
6321,2106,2,8215.419117265053500
6322,2107,0,920.282045329820220
6323,2107,1,3497.902042486295200
6324,2107,2,6114.661803997572900
6325,2108,0,780.822793329830690
6326,2108,1,2996.482562100994500
6327,2108,2,5659.480054738548500
6328,2109,0,1071.796006137559300
6329,2109,1,3439.437020739642800
6330,2109,2,6044.882822572971200
6331,2110,0,1968.623657062047400
6332,2110,1,5713.607540596081000
6333,2110,2,8371.796232635715600
6334,2111,0,1831.613226197904200
6335,2111,1,4555.519100296311100
6336,2111,2,7079.588249814622900
6337,2112,0,1204.894581467123800
6338,2112,1,4972.547343447063200
6339,2112,2,7635.657487694306800
6340,2113,0,1614.725333286281700
6341,2113,1,4239.445318586054800
6342,2113,2,6775.768056378594300
6343,2114,0,1019.397473475113300
6344,2114,1,3707.386596697607700
6345,2114,2,6310.593119880431900
6346,2115,0,761.950839487815300
6347,2115,1,4418.714583715948700
6348,2115,2,7074.927946131347200
6349,2116,0,910.302929529730360
6350,2116,1,3522.282740550442200
6351,2116,2,6139.544697884119200
6352,2117,0,1872.570613106553300
6353,2117,1,3150.669319742491600
6354,2117,2,5616.896507895156900
6355,2118,0,1804.595312002474700
6356,2118,1,2801.235103881197100
6357,2118,2,5309.101713268304600
6358,2119,0,3160.016499288875400
6359,2119,1,6709.642504045942600
6360,2119,2,9319.237032093498800
6361,2120,0,1558.171639333785400
6362,2120,1,2664.039005134939100
6363,2120,2,5244.423322753712500
6364,2121,0,1717.367725259905000
6365,2121,1,5454.846439261577900
6366,2121,2,8112.326860356072800
6367,2122,0,681.093410744991160
6368,2122,1,4405.597608508680400
6369,2122,2,7066.420456005720600
6370,2123,0,928.549754126570180
6371,2123,1,3657.331121791122300
6372,2123,2,6270.780954708710900
6373,2124,0,907.381721559279640
6374,2124,1,2885.050201784003500
6375,2124,2,5545.509499703387500
6376,2125,0,1171.222173945161300
6377,2125,1,3475.165835131845100
6378,2125,2,6061.403537198493700
6379,2126,0,2007.263633680668100
6380,2126,1,3395.757810799335900
6381,2126,2,5823.270029978939400
6382,2127,0,216.137592320826630
6383,2127,1,3876.502463062529400
6384,2127,2,6538.353199952819500
6385,2128,0,1868.420945096552000
6386,2128,1,5560.989257987980600
6387,2128,2,8210.643593957871400
6388,2129,0,1677.824851107652200
6389,2129,1,5442.410095454354600
6390,2129,2,8104.351811351039000
6391,2130,0,483.580026296447270
6392,2130,1,4002.582114018382100
6393,2130,2,6655.302423588181200
6394,2131,0,1966.154827561910200
6395,2131,1,5608.883009215078300
6396,2131,2,8249.635723105901000
6397,2132,0,895.533306302249000
6398,2132,1,3670.721911623067200
6399,2132,2,6291.924769052516200
6400,2133,0,1742.519206810039600
6401,2133,1,3812.458260248486100
6402,2133,2,6303.900745468108700
6403,2134,0,239.358354632862590
6404,2134,1,3978.699072993939800
6405,2134,2,6641.543805949163500
6406,2135,0,1058.053502669206400
6407,2135,1,4345.452536818121200
6408,2135,2,6966.714299806573800
6409,2136,0,1286.995357881166700
6410,2136,1,3515.933532368048900
6411,2136,2,6084.569324351738900
6412,2137,0,2604.603073702214700
6413,2137,1,6324.769319614413700
6414,2137,2,8976.498615331609500
6415,2138,0,1791.056157578564800
6416,2138,1,3287.453298133668300
6417,2138,2,5767.399772387157100
6418,2139,0,886.420065441634960
6419,2139,1,4409.360002848568000
6420,2139,2,7052.255663580262100
6421,2140,0,1904.579111781879600
6422,2140,1,3786.256681355483100
6423,2140,2,6243.207450147851000
6424,2141,0,1272.657782863334400
6425,2141,1,4422.241109498166200
6426,2141,2,7023.069656634250400
6427,2142,0,2070.205268419630100
6428,2142,1,4139.239532408471900
6429,2142,2,6578.682395318488500
6430,2143,0,609.612646195784120
6431,2143,1,3613.846314765274200
6432,2143,2,6256.188353706789700
6433,2144,0,977.881338040232780
6434,2144,1,3401.769534602416100
6435,2144,2,6014.966013029783400
6436,2145,0,2660.722121281504800
6437,2145,1,6378.510932621177700
6438,2145,2,9029.554626419199800
6439,2146,0,670.350108932148600
6440,2146,1,4174.680494517563600
6441,2146,2,6821.875493152591800
6442,2147,0,1851.746346011345800
6443,2147,1,5569.638317682086400
6444,2147,2,8223.522157515115400
6445,2148,0,275.994256648117810
6446,2148,1,3880.212378406256000
6447,2148,2,6540.674478376336100
6448,2149,0,2131.400428693461000
6449,2149,1,2464.285894215863700
6450,2149,2,4924.440710654601400
6451,2150,0,500.961362976347120
6452,2150,1,3293.923805531168900
6453,2150,2,5956.263315555973300
6454,2151,0,1315.904515926723900
6455,2151,1,2682.285305921358500
6456,2151,2,5307.652864956617100
6457,2152,0,162.902589114504110
6458,2152,1,3634.652491310791400
6459,2152,2,6297.750846961757800
6460,2153,0,551.027825904545580
6461,2153,1,3316.525453140540800
6462,2153,2,5974.906136280673300
6463,2154,0,1755.184821056551300
6464,2154,1,2568.537348181650500
6465,2154,2,5117.273937808612600
6466,2155,0,1417.018649389238600
6467,2155,1,3086.206059706818000
6468,2155,2,5651.209659196302700
6469,2156,0,1032.360133706373500
6470,2156,1,4104.911791735969900
6471,2156,2,6715.878859041144100
6472,2157,0,383.315077774685850
6473,2157,1,3934.123278949854900
6474,2157,2,6591.833486362365900
6475,2158,0,2618.393105531267300
6476,2158,1,6163.071121888764500
6477,2158,2,8778.374476817130900
6478,2159,0,645.351039989506600
6479,2159,1,3452.060667099628500
6480,2159,2,6095.823188452836800
6481,2160,0,1373.609738915766000
6482,2160,1,4155.353618404128600
6483,2160,2,6724.807228176585300
6484,2161,0,899.892731185929730
6485,2161,1,3549.423006345706700
6486,2161,2,6167.233989439131600
6487,2162,0,1217.809929570160600
6488,2162,1,3491.166869587444100
6489,2162,2,6070.470346127192900
6490,2163,0,850.235414355997930
6491,2163,1,4618.361163502417200
6492,2163,2,7281.212918787940900
6493,2164,0,743.876271309929280
6494,2164,1,4511.018969670501100
6495,2164,2,7174.207136632579000
6496,2165,0,1213.510606197194200
6497,2165,1,4310.726731752902200
6498,2165,2,6911.331180515238900
6499,2166,0,1698.048733421871700
6500,2166,1,3473.738282745304800
6501,2166,2,5970.005689531554700
6502,2167,0,993.944900841393860
6503,2167,1,3530.413833323435900
6504,2167,2,6142.867564779851800
6505,2168,0,337.027341464098130
6506,2168,1,4098.888166226141900
6507,2168,2,6762.063934484920500
6508,2169,0,909.421388591334790
6509,2169,1,4653.066834458804800
6510,2169,2,7313.437121553253700
6511,2170,0,992.068564416094550
6512,2170,1,4751.715636228394000
6513,2170,2,7413.548605835455400
6514,2171,0,1882.365579285036800
6515,2171,1,2504.504762767373900
6516,2171,2,5030.238241461983300
6517,2172,0,817.061929014179440
6518,2172,1,4514.563626162510400
6519,2172,2,7171.381147446386400
6520,2173,0,1624.250915766501500
6521,2173,1,3613.368271387191700
6522,2173,2,6123.969500384599100
6523,2174,0,2911.528073442697900
6524,2174,1,6571.014533349537500
6525,2174,2,9208.027113587877500
6526,2175,0,1620.264902133038500
6527,2175,1,2852.314109409154800
6528,2175,2,5397.167714465390400
6529,2176,0,253.767830542054470
6530,2176,1,3679.403179451436700
6531,2176,2,6340.187739468940900
6532,2177,0,666.818020193689220
6533,2177,1,3337.369768902405700
6534,2177,2,5986.846753420252800
6535,2178,0,1302.734047480495700
6536,2178,1,4420.695740892990200
6537,2178,2,7017.429673771152000
6538,2179,0,1788.573761365495300
6539,2179,1,2969.256420363884900
6540,2179,2,5466.097479763342600
6541,2180,0,839.695891470635730
6542,2180,1,3196.188528779966900
6543,2180,2,5835.417625347748100
6544,2181,0,1574.489793894498500
6545,2181,1,3860.948221281174900
6546,2181,2,6385.313772230576400
6547,2182,0,1240.328725325998900
6548,2182,1,4065.322480092412700
6549,2182,2,6649.085905197304800
6550,2183,0,592.850213418139330
6551,2183,1,3186.425601276871900
6552,2183,2,5848.962198964239200
6553,2184,0,1292.264796812701400
6554,2184,1,3222.466911715833700
6555,2184,2,5800.230081282193200
6556,2185,0,738.365350656905890
6557,2185,1,3511.048817861928900
6558,2185,2,6145.316585811268900
6559,2186,0,991.029350300560400
6560,2186,1,3376.303369202275500
6561,2186,2,5988.909227002458500
6562,2187,0,1467.373302722913000
6563,2187,1,5044.015866854191700
6564,2187,2,7681.105787016111200
6565,2188,0,3202.462964751398400
6566,2188,1,6733.211071884975400
6567,2188,2,9337.862898092074800
6568,2189,0,780.617514932041900
6569,2189,1,3176.091603785243900
6570,2189,2,5825.232597239124500
6571,2190,0,1736.883229141426500
6572,2190,1,5461.061267670456800
6573,2190,2,8116.380151803053200
6574,2191,0,1663.993853420570500
6575,2191,1,3671.144565207161100
6576,2191,2,6174.715457278355600
6577,2192,0,1925.299261001160600
6578,2192,1,4142.615420756708800
6579,2192,2,6613.621681431892300
6580,2193,0,1481.531334757842600
6581,2193,1,5236.634183784220100
6582,2193,2,7897.265909258222600
6583,2194,0,1209.247961283075300
6584,2194,1,3012.159305653750800
6585,2194,2,5617.788820201387400
6586,2195,0,577.102683186027780
6587,2195,1,3320.858050209308700
6588,2195,2,5975.620103116752900
6589,2196,0,679.492793457765060
6590,2196,1,3155.599176742725800
6591,2196,2,5813.215311751242600
6592,2197,0,1345.969794832726600
6593,2197,1,2931.458372122877300
6594,2197,2,5521.946207788175300
6595,2198,0,591.843063690342090
6596,2198,1,4358.606577139119500
6597,2198,2,7021.458602018331500
6598,2199,0,1128.906235973040300
6599,2199,1,3844.473597921378800
6600,2199,2,6435.823778437271400
6601,2200,0,751.731656578039410
6602,2200,1,3041.614475822988000
6603,2200,2,5703.381689435865200
6604,2201,0,1483.855907499068300
6605,2201,1,3117.578776539067300
6606,2201,2,5668.215219429310300
6607,2202,0,2186.128734580133400
6608,2202,1,3448.993421074601000
6609,2202,2,5830.698959908214400
6610,2203,0,1768.898664431042600
6611,2203,1,2423.965717998205500
6612,2203,2,4992.494356636657400
6613,2204,0,1547.288665195072600
6614,2204,1,3333.081830360355500
6615,2204,2,5861.667219620426300
6616,2205,0,180.835803836816130
6617,2205,1,3618.881842906037900
6618,2205,2,6281.435815694966500
6619,2206,0,615.279426890214610
6620,2206,1,3163.768909045177700
6621,2206,2,5826.298257034983200
6622,2207,0,1157.320635348079100
6623,2207,1,4279.224176335073900
6624,2207,2,6884.805452292214800
6625,2208,0,2013.827631023970300
6626,2208,1,5625.746980285575800
6627,2208,2,8260.899121405866000
6628,2209,0,409.107310519203960
6629,2209,1,4139.701124334572300
6630,2209,2,6800.934412302173800
6631,2210,0,501.852220718771950
6632,2210,1,3708.951656747050000
6633,2210,2,6357.300670165845100
6634,2211,0,729.514360642959900
6635,2211,1,4493.474535070271500
6636,2211,2,7155.995568357603600
6637,2212,0,1643.589181084046700
6638,2212,1,2509.221122294171000
6639,2212,2,5093.751190413608100
6640,2213,0,1933.315687323065000
6641,2213,1,4051.507696641662700
6642,2213,2,6514.938948829360000
6643,2214,0,347.120281088497170
6644,2214,1,3886.803183320727400
6645,2214,2,6543.542701692400400
6646,2215,0,744.108166078918320
6647,2215,1,4414.637277645545500
6648,2215,2,7070.060761169722400
6649,2216,0,763.804044660704220
6650,2216,1,3457.717121842948000
6651,2216,2,6091.291113687375400
6652,2217,0,437.914386397848380
6653,2217,1,3588.450107923644300
6654,2217,2,6241.851131969620800
6655,2218,0,654.150749100766230
6656,2218,1,3732.948461156788200
6657,2218,2,6371.089522950768700
6658,2219,0,884.511156987640560
6659,2219,1,4648.057174016139500
6660,2219,2,7310.408787920338900
6661,2220,0,1508.927107123828100
6662,2220,1,2790.313095335636300
6663,2220,2,5365.048819811591800
6664,2221,0,562.891656879647600
6665,2221,1,3318.360810360985900
6666,2221,2,5974.275917683545200
6667,2222,0,2054.989368755575500
6668,2222,1,2580.884880843491400
6669,2222,2,5047.655666063340500
6670,2223,0,1216.989664609135800
6671,2223,1,3766.542398023982500
6672,2223,2,6345.042509953095800
6673,2224,0,423.216955163428280
6674,2224,1,3694.628194183595500
6675,2224,2,6349.339449396052300
6676,2225,0,890.110454535686470
6677,2225,1,4649.184353683434000
6678,2225,2,7311.080709470813400
6679,2226,0,515.401032877349850
6680,2226,1,3904.220825420653900
6681,2226,2,6555.402645114850200
6682,2227,0,532.105977861311660
6683,2227,1,3906.438005183969800
6684,2227,2,6556.754418685735800
6685,2228,0,2656.173915678546600
6686,2228,1,6376.595011618881500
6687,2228,2,9028.221938209964700
6688,2229,0,473.911555542622410
6689,2229,1,3705.211633818075800
6690,2229,2,6355.163996993534100
6691,2230,0,1722.969776663994900
6692,2230,1,3419.215198707495300
6693,2230,2,5910.968714190832500
6694,2231,0,623.379752539278340
6695,2231,1,3329.082214136580700
6696,2231,2,5982.112051402342300
6697,2232,0,1190.091957782741200
6698,2232,1,3037.726978763641000
6699,2232,2,5644.104725507607300
6700,2233,0,1682.393076044449800
6701,2233,1,5443.839640220692700
6702,2233,2,8105.248070608572600
6703,2234,0,1567.620534009563500
6704,2234,1,3908.175218606039400
6705,2234,2,6435.330556518282700
6706,2235,0,459.656756722536500
6707,2235,1,4145.055860718574900
6708,2235,2,6805.297872194742000
6709,2236,0,2107.320274569035500
6710,2236,1,5659.832976675325900
6711,2236,2,8283.774511142073600
6712,2237,0,607.284202942097180
6713,2237,1,3326.152898720607000
6714,2237,2,5980.435826518235400
6715,2238,0,549.182104183597060
6716,2238,1,3316.004120499874300
6717,2238,2,5973.011262472262400
6718,2239,0,757.435191077389960
6719,2239,1,3043.051232654988800
6720,2239,2,5704.224809846928100
6721,2240,0,949.183466259534840
6722,2240,1,2829.399377207785600
6723,2240,2,5492.152888341887800
6724,2241,0,1770.407883401236900
6725,2241,1,2578.961518993746300
6726,2241,2,5122.434563560520500
6727,2242,0,1310.218660855527100
6728,2242,1,3524.512168311341200
6729,2242,2,6089.470985104400800
6730,2243,0,640.232807482555930
6731,2243,1,3332.231761892926900
6732,2243,2,5983.912507543544100
6733,2244,0,336.657050913045680
6734,2244,1,3447.150867609150700
6735,2244,2,6110.223872229424200
6736,2245,0,1519.313926271865700
6737,2245,1,3134.672267876365400
6738,2245,2,5677.536935641751400
6739,2246,0,1171.341697249667700
6740,2246,1,3310.526745769633200
6741,2246,2,5902.265899099215900
6742,2247,0,2627.651570019208500
6743,2247,1,2475.663226777293900
6744,2247,2,4760.821753433563600
6745,2248,0,804.842867301106590
6746,2248,1,3059.453187222927200
6747,2248,2,5713.160984878791200
6748,2249,0,1710.474038233099900
6749,2249,1,5452.665015052289200
6750,2249,2,8110.910961207193400
6751,2250,0,935.341628366226810
6752,2250,1,3091.631290971653500
6753,2250,2,5727.997317735823300
6754,2251,0,938.831476047212730
6755,2251,1,4485.147015051966300
6756,2251,2,7128.594673310240100
6757,2252,0,815.701792765335090
6758,2252,1,4427.585376444715600
6759,2252,2,7078.027791090899000
6760,2253,0,989.125640215576820
6761,2253,1,2912.355600860021200
6762,2253,2,5559.236423057443100
6763,2254,0,1637.014414734868800
