OBJECTID,INPUT_FID,NEAR_FID,DISTANCE
1650,549,2,5978.086434702441700
1651,550,0,1194.237311092650500
1652,550,1,3483.002080634733400
1653,550,2,6065.839707709815200
1654,551,0,503.033505341021910
1655,551,1,4242.820662003308800
1656,551,2,6904.130827849077800
1657,552,0,291.616653187403980
1658,552,1,3881.332351656839800
1659,552,2,6541.369645055911900
1660,553,0,656.441842380000940
1661,553,1,3413.670335087204000
1662,553,2,6060.723112932959300
1663,554,0,1850.861743147196200
1664,554,1,2480.919351734387400
1665,554,2,5018.709731716883700
1666,555,0,870.723675054410710
1667,555,1,3709.763919522769400
1668,555,2,6329.030230594251400
1669,556,0,2850.824157758842400
1670,556,1,2564.699688066034900
1671,556,2,4749.822878263286800
1672,557,0,269.017563340887990
1673,557,1,3571.287965678503500
1674,557,2,6232.339573923245600
1675,558,0,1180.063197915157800
1676,558,1,2626.293565227256700
1677,558,2,5283.507590629164000
1678,559,0,1809.662032355011200
1679,559,1,2920.579819261409300
1680,559,2,5416.262817173853400
1681,560,0,1044.238083343859900
1682,560,1,3714.297742672998500
1683,560,2,6314.594486606866700
1684,561,0,473.560584830382940
1685,561,1,4238.454500838068300
1686,561,2,6901.642286782840500
1687,562,0,1668.460292672395100
1688,562,1,3779.199865147681500
1689,562,2,6284.039209733108700
1690,563,0,688.906426832353300
1691,563,1,4405.366899632851500
1692,563,2,7064.394251518560800
1693,564,0,1734.322278502437900
1694,564,1,4016.304599045187400
1695,564,2,6517.771109852246800
1696,565,0,1314.662186192685800
1697,565,1,4185.039385011727100
1698,565,2,6764.573945355658000
1699,566,0,602.681275528144970
1700,566,1,3929.325321016966900
1701,566,2,6575.913130015230300
1702,567,0,756.800336436348060
1703,567,1,4503.624327223690700
1704,567,2,7164.666934550131400
1705,568,0,962.251783053058380
1706,568,1,2903.203374426996100
1707,568,2,5554.585215428015500
1708,569,0,496.455561310023650
1709,569,1,3293.273844224005200
1710,569,2,5955.872133325320600
1711,570,0,1612.658826887787700
1712,570,1,3648.933069617239700
1713,570,2,6161.993433435370200
1714,571,0,1844.042686612719500
1715,571,1,5567.059035719931700
1716,571,2,8221.816310841637500
1717,572,0,278.965575505410130
1718,572,1,3881.158286675304200
1719,572,2,6540.300581901510700
1720,573,0,2195.228041106885500
1721,573,1,3154.344759571224100
1722,573,2,5536.572229022601300
1723,574,0,2063.049021421096300
1724,574,1,5573.376286643922900
1725,574,2,8190.969386111290100
1726,575,0,1236.146798812518500
1727,575,1,2652.426737503995400
1728,575,2,5296.110930988508700
1729,576,0,3212.807130748761200
1730,576,1,2749.041242276711700
1731,576,2,4761.407542124626200
1732,577,0,94.516539462891046
1733,577,1,3847.766370601814700
1734,577,2,6510.779115429482800
1735,578,0,1524.021742936475000
1736,578,1,5211.827837931843500
1737,578,2,7862.835956978290600
1738,579,0,1683.847376909645400
1739,579,1,2889.040946823327400
1740,579,2,5416.459367753311200
1741,580,0,303.569478573722620
1742,580,1,3573.997119954543000
1743,580,2,6234.873603510109200
1744,581,0,1461.762038915627500
1745,581,1,5231.025662203415800
1746,581,2,7893.849038972580300
1747,582,0,1962.062955270235100
1748,582,1,3370.603043024717000
1749,582,2,5809.332250097484600
1750,583,0,1283.886914453744100
1751,583,1,3025.844508690750400
1752,583,2,5618.383685959038300
1753,584,0,440.351621149346440
1754,584,1,3343.848750714385900
1755,584,2,6006.781762928462700
1756,585,0,953.161928848294910
1757,585,1,2900.102264568432500
1758,585,2,5552.998562860497300
1759,586,0,505.486481381662600
1760,586,1,3597.491648585112200
1761,586,2,6246.933915260287000
1762,587,0,1278.835806738329000
1763,587,1,3361.687401931197200
1764,587,2,5935.408812524384300
1765,588,0,459.933202041945610
1766,588,1,3997.465110897087500
1767,588,2,6653.242291419705000
1768,589,0,1929.274030632295300
1769,589,1,3285.942478470978600
1770,589,2,5734.028778819174500
1771,590,0,740.842404423583160
1772,590,1,3423.912866113861100
1773,590,2,6063.965551807195900
1774,591,0,1835.972884751484300
1775,591,1,2469.833624064687700
1776,591,2,5013.322568385733600
1777,592,0,752.134418991693450
1778,592,1,4178.103523661174200
1779,592,2,6819.194989059580600
1780,593,0,883.047670525353960
1781,593,1,4527.304146441114400
1782,593,2,7179.276437638357500
1783,594,0,1318.318946319050400
1784,594,1,5000.334115347601300
1785,594,2,7652.007575015291900
1786,595,0,551.875954529552250
1787,595,1,4008.885603586126800
1788,595,2,6660.263477739883500
1789,596,0,411.819283055471660
1790,596,1,3697.642123973705100
1791,596,2,6350.853406480602600
1792,597,0,2457.990881002008300
1793,597,1,2751.066394400806100
1794,597,2,5072.311427636353100
1795,598,0,1167.864237362569400
1796,598,1,3750.950088344485700
1797,598,2,6335.919376563890200
1798,599,0,574.412857411977370
1799,599,1,3607.990391702668100
1800,599,2,6252.867194839281200
1801,600,0,2936.397361203457900
1802,600,1,2660.028788468952800
1803,600,2,4801.769143660202600
1804,601,0,2379.319839290203600
1805,601,1,2680.685602547033300
1806,601,2,5034.707303390315200
1807,602,0,746.262969734803510
1808,602,1,4416.054217356247100
1809,602,2,7073.212009003886100
1810,603,0,1024.133268377763000
1811,603,1,2785.511746076641400
1812,603,2,5443.185105359473700
1813,604,0,799.046795026838140
1814,604,1,4512.646271859499400
1815,604,2,7172.284946815761900
1816,605,0,592.050982067270980
1817,605,1,3323.546313569711900
1818,605,2,5977.071482078618800
1819,606,0,1392.609746386305200
1820,606,1,2784.006976189091300
1821,606,2,5382.043448379206000
1822,607,0,493.560719226030590
1823,607,1,3307.716596644850100
1824,607,2,5969.769714914768000
1825,608,0,608.658880491902550
1826,608,1,3441.597274270587600
1827,608,2,6091.026209165601400
1828,609,0,2303.400181029509900
1829,609,1,3554.856292320932900
1830,609,2,5906.423156889183700
1831,610,0,1462.260100898653500
1832,610,1,5194.022213072053100
1833,610,2,7851.382048029676300
1834,611,0,1491.617265301012800
1835,611,1,3307.573813690784400
1836,611,2,5847.358359191470300
1837,612,0,1777.930176858882100
1838,612,1,3311.366350132474500
1839,612,2,5793.548794567288500
1840,613,0,808.455734962761650
1841,613,1,3145.378551968646200
1842,613,2,5791.519486983859700
1843,614,0,914.165706289692590
1844,614,1,4654.025980892179200
1845,614,2,7314.024747805236100
1846,615,0,1242.538470707861300
1847,615,1,3344.163361255500100
1848,615,2,5924.066860191623200
1849,616,0,1336.669774171428800
1850,616,1,3852.594615931608600
1851,616,2,6415.479162435975000
1852,617,0,1165.134661708469100
1853,617,1,4110.029506095847000
1854,617,2,6705.542719999516500
1855,618,0,1492.943399228843600
1856,618,1,4601.641262929911100
1857,618,2,7186.769898934287100
1858,619,0,1266.320596722271800
1859,619,1,3212.134329225979900
1860,619,2,5794.575192450591200
1861,620,0,1672.990942594998200
1862,620,1,2743.144194185706100
1863,620,2,5288.258395162858500
1864,621,0,1706.061880091778700
1865,621,1,2763.516601607667300
1866,621,2,5298.736417509355300
1867,622,0,785.044300796869040
1868,622,1,3050.121803627344400
1869,622,2,5708.283603340144500
1870,623,0,471.457383771626440
1871,623,1,3420.442561631498400
1872,623,2,6078.788356129581200
1873,624,0,1810.458565826961600
1874,624,1,5555.908898835261400
1875,624,2,8214.480017734511400
1876,625,0,533.960068089766310
1877,625,1,3313.796348419388800
1878,625,2,5973.328218790381500
1879,626,0,1200.061150860720100
1880,626,1,4818.217667391406400
1881,626,2,7463.857639023845000
1882,627,0,1749.444223663130500
1883,627,1,2945.775356549457700
1884,627,2,5453.496405699565900
1885,628,0,935.851265968046620
1886,628,1,4658.451351205117100
1887,628,2,7316.750772440546800
1888,629,0,1740.726459581436500
1889,629,1,2900.385803066115800
1890,629,2,5413.926975297960800
1891,630,0,1051.192050651901600
1892,630,1,4683.422580662837400
1893,630,2,7332.336487331146600
1894,631,0,2312.400246871068700
1895,631,1,4072.630227397373300
1896,631,2,6448.990971460768400
1897,632,0,1684.910752978452800
1898,632,1,2521.061395100289700
1899,632,2,5094.001925522250500
1900,633,0,1091.855045778070900
1901,633,1,4774.007859274432100
1902,633,2,7427.401268681854200
1903,634,0,1458.314343852521900
1904,634,1,2560.841260851163500
1905,634,2,5177.293887002435400
1906,635,0,1255.463684124358500
1907,635,1,3024.276466791692700
1908,635,2,5621.566475597153800
1909,636,0,2094.796870677209900
1910,636,1,5585.160675128377100
1911,636,2,8198.868487101461100
1912,637,0,2083.431982751827000
1913,637,1,3075.932657636098600
1914,637,2,5492.011375165798200
1915,638,0,364.882811416983200
1916,638,1,3436.154748239214300
1917,638,2,6098.632629969332800
1918,639,0,689.604905866120590
1919,639,1,3157.852944565593100
1920,639,2,5814.394028466934300
1921,640,0,954.725022889615840
1922,640,1,4662.366803500529400
1923,640,2,7319.176718903768200
1924,641,0,1581.139048418835000
1925,641,1,2830.183905304097600
1926,641,2,5385.637554228713300
1927,642,0,780.784035612399860
1928,642,1,4507.909913511883100
1929,642,2,7167.285092187682500
1930,643,0,482.537766082254850
1931,643,1,3701.765344378096400
1932,643,2,6353.593188455451100
1933,644,0,1068.925418731694000
1934,644,1,3721.317541019261600
